Date,Time (GMT),Verified (ft)
8/17/2011,0:24,0.53
8/17/2011,0:30,0.62
8/17/2011,0:36,0.71
8/17/2011,0:42,0.82
8/17/2011,0:48,0.92
8/17/2011,0:54,0.99
8/17/2011,1:00,1.11
8/17/2011,1:06,1.18
8/17/2011,1:12,1.29
8/17/2011,1:18,1.38
8/17/2011,1:24,1.46
8/17/2011,1:30,1.56
8/17/2011,1:36,1.64
8/17/2011,1:42,1.73
8/17/2011,1:48,1.81
8/17/2011,1:54,1.87
8/17/2011,2:00,1.96
8/17/2011,2:06,2.02
8/17/2011,2:12,2.08
8/17/2011,2:18,2.15
8/17/2011,2:24,2.22
8/17/2011,2:30,2.24
8/17/2011,2:36,2.31
8/17/2011,2:42,2.36
8/17/2011,2:48,2.4
8/17/2011,2:54,2.44
8/17/2011,3:00,2.49
8/17/2011,3:06,2.49
8/17/2011,3:12,2.49
8/17/2011,3:18,2.51
8/17/2011,3:24,2.5
8/17/2011,3:30,2.49
8/17/2011,3:36,2.49
8/17/2011,3:42,2.46
8/17/2011,3:48,2.4
8/17/2011,3:54,2.37
8/17/2011,4:00,2.33
8/17/2011,4:06,2.29
8/17/2011,4:12,2.24
8/17/2011,4:18,2.21
8/17/2011,4:24,2.09
8/17/2011,4:30,2
8/17/2011,4:36,1.98
8/17/2011,4:42,1.87
8/17/2011,4:48,1.8
8/17/2011,4:54,1.73
8/17/2011,5:00,1.6
8/17/2011,5:06,1.53
8/17/2011,5:12,1.46
8/17/2011,5:18,1.32
8/17/2011,5:24,1.25
8/17/2011,5:30,1.16
8/17/2011,5:36,1.07
8/17/2011,5:42,0.94
8/17/2011,5:48,0.85
8/17/2011,5:54,0.75
8/17/2011,6:00,0.64
8/17/2011,6:06,0.55
8/17/2011,6:12,0.46
8/17/2011,6:18,0.36
8/17/2011,6:24,0.23
8/17/2011,6:30,0.12
8/17/2011,6:36,0.01
8/17/2011,6:42,-0.1
8/17/2011,6:48,-0.2
8/17/2011,6:54,-0.32
8/17/2011,7:00,-0.42
8/17/2011,7:06,-0.53
8/17/2011,7:12,-0.65
8/17/2011,7:18,-0.73
8/17/2011,7:24,-0.82
8/17/2011,7:30,-0.92
8/17/2011,7:36,-1
8/17/2011,7:42,-1.07
8/17/2011,7:48,-1.2
8/17/2011,7:54,-1.3
8/17/2011,8:00,-1.38
8/17/2011,8:06,-1.45
8/17/2011,8:12,-1.48
8/17/2011,8:18,-1.54
8/17/2011,8:24,-1.57
8/17/2011,8:30,-1.64
8/17/2011,8:36,-1.73
8/17/2011,8:42,-1.76
8/17/2011,8:48,-1.79
8/17/2011,8:54,-1.82
8/17/2011,9:00,-1.8
8/17/2011,9:06,-1.8
8/17/2011,9:12,-1.84
8/17/2011,9:18,-1.84
8/17/2011,9:24,-1.83
8/17/2011,9:30,-1.85
8/17/2011,9:36,-1.87
8/17/2011,9:42,-1.81
8/17/2011,9:48,-1.74
8/17/2011,9:54,-1.78
8/17/2011,10:00,-1.74
8/17/2011,10:06,-1.72
8/17/2011,10:12,-1.69
8/17/2011,10:18,-1.64
8/17/2011,10:24,-1.6
8/17/2011,10:30,-1.54
8/17/2011,10:36,-1.48
8/17/2011,10:42,-1.46
8/17/2011,10:48,-1.4
8/17/2011,10:54,-1.35
8/17/2011,11:00,-1.27
8/17/2011,11:06,-1.2
8/17/2011,11:12,-1.18
8/17/2011,11:18,-1.11
8/17/2011,11:24,-1.02
8/17/2011,11:30,-0.95
8/17/2011,11:36,-0.86
8/17/2011,11:42,-0.77
8/17/2011,11:48,-0.69
8/17/2011,11:54,-0.59
8/17/2011,12:00,-0.55
8/17/2011,12:06,-0.42
8/17/2011,12:12,-0.3
8/17/2011,12:18,-0.29
8/17/2011,12:24,-0.16
8/17/2011,12:30,-0.08
8/17/2011,12:36,-0.02
8/17/2011,12:42,0.13
8/17/2011,12:48,0.24
8/17/2011,12:54,0.31
8/17/2011,13:00,0.41
8/17/2011,13:06,0.54
8/17/2011,13:12,0.63
8/17/2011,13:18,0.71
8/17/2011,13:24,0.8
8/17/2011,13:30,0.91
8/17/2011,13:36,1
8/17/2011,13:42,1.07
8/17/2011,13:48,1.17
8/17/2011,13:54,1.22
8/17/2011,14:00,1.32
8/17/2011,14:06,1.4
8/17/2011,14:12,1.48
8/17/2011,14:18,1.56
8/17/2011,14:24,1.6
8/17/2011,14:30,1.68
8/17/2011,14:36,1.75
8/17/2011,14:42,1.77
8/17/2011,14:48,1.83
8/17/2011,14:54,1.84
8/17/2011,15:00,1.86
8/17/2011,15:06,1.87
8/17/2011,15:12,1.93
8/17/2011,15:18,1.97
8/17/2011,15:24,2.02
8/17/2011,15:30,2.01
8/17/2011,15:36,2
8/17/2011,15:42,1.95
