Date,Time (GMT),Verified (ft)
8/21/2021,20:48,-0.23
8/21/2021,20:54,-0.13
8/21/2021,21:00,0.03
8/21/2021,21:06,0.13
8/21/2021,21:12,0.33
8/21/2021,21:18,0.41
8/21/2021,21:24,0.55
8/21/2021,21:30,0.68
8/21/2021,21:36,0.87
8/21/2021,21:42,0.97
8/21/2021,21:48,1.11
8/21/2021,21:54,1.26
8/21/2021,22:00,1.34
8/21/2021,22:06,1.43
8/21/2021,22:12,1.57
8/21/2021,22:18,1.66
8/21/2021,22:24,1.83
8/21/2021,22:30,1.94
8/21/2021,22:36,2.09
8/21/2021,22:42,2.23
8/21/2021,22:48,2.35
8/21/2021,22:54,2.43
8/21/2021,23:00,2.54
8/21/2021,23:06,2.66
8/21/2021,23:12,2.78
8/21/2021,23:18,2.87
8/21/2021,23:24,2.98
8/21/2021,23:30,3.11
8/21/2021,23:36,3.2
8/21/2021,23:42,3.21
8/21/2021,23:48,3.27
8/21/2021,23:54,3.32
8/22/2021,0:00,3.34
8/22/2021,0:06,3.36
8/22/2021,0:12,3.39
8/22/2021,0:18,3.46
8/22/2021,0:24,3.5
8/22/2021,0:30,3.51
8/22/2021,0:36,3.58
8/22/2021,0:42,3.64
8/22/2021,0:48,3.69
8/22/2021,0:54,3.65
8/22/2021,1:00,3.67
8/22/2021,1:06,3.63
8/22/2021,1:12,3.64
8/22/2021,1:18,3.56
8/22/2021,1:24,3.51
8/22/2021,1:30,3.47
8/22/2021,1:36,3.45
8/22/2021,1:42,3.4
8/22/2021,1:48,3.41
8/22/2021,1:54,3.35
8/22/2021,2:00,3.28
8/22/2021,2:06,3.19
8/22/2021,2:12,3.11
8/22/2021,2:18,3.03
8/22/2021,2:24,2.94
8/22/2021,2:30,2.86
8/22/2021,2:36,2.77
8/22/2021,2:42,2.66
8/22/2021,2:48,2.51
8/22/2021,2:54,2.48
8/22/2021,3:00,2.38
8/22/2021,3:06,2.23
8/22/2021,3:12,2.2
8/22/2021,3:18,2.07
8/22/2021,3:24,1.94
8/22/2021,3:30,1.79
8/22/2021,3:36,1.72
8/22/2021,3:42,1.57
8/22/2021,3:48,1.43
8/22/2021,3:54,1.3
8/22/2021,4:00,1.19
8/22/2021,4:06,1.04
8/22/2021,4:12,0.89
8/22/2021,4:18,0.76
8/22/2021,4:24,0.59
8/22/2021,4:30,0.45
8/22/2021,4:36,0.32
8/22/2021,4:42,0.21
8/22/2021,4:48,0.03
8/22/2021,4:54,-0.15
8/22/2021,5:00,-0.26
8/22/2021,5:06,-0.37
8/22/2021,5:12,-0.48
8/22/2021,5:18,-0.6
8/22/2021,5:24,-0.76
8/22/2021,5:30,-0.86
8/22/2021,5:36,-0.94
8/22/2021,5:42,-0.98
8/22/2021,5:48,-1.11
8/22/2021,5:54,-1.21
8/22/2021,6:00,-1.31
8/22/2021,6:06,-1.37
8/22/2021,6:12,-1.46
8/22/2021,6:18,-1.52
8/22/2021,6:24,-1.61
8/22/2021,6:30,-1.68
8/22/2021,6:36,-1.74
8/22/2021,6:42,-1.76
8/22/2021,6:48,-1.74
8/22/2021,6:54,-1.74
8/22/2021,7:00,-1.76
8/22/2021,7:06,-1.8
8/22/2021,7:12,-1.8
8/22/2021,7:18,-1.78
8/22/2021,7:24,-1.78
8/22/2021,7:30,-1.79
8/22/2021,7:36,-1.8
8/22/2021,7:42,-1.76
8/22/2021,7:48,-1.73
8/22/2021,7:54,-1.65
8/22/2021,8:00,-1.57
8/22/2021,8:06,-1.5
8/22/2021,8:12,-1.44
8/22/2021,8:18,-1.3
8/22/2021,8:24,-1.17
8/22/2021,8:30,-1.07
8/22/2021,8:36,-1.01
8/22/2021,8:42,-1.01
8/22/2021,8:48,-0.95
8/22/2021,8:54,-0.92
8/22/2021,9:00,-0.86
8/22/2021,9:06,-0.8
8/22/2021,9:12,-0.7
8/22/2021,9:18,-0.6
8/22/2021,9:24,-0.48
8/22/2021,9:30,-0.33
8/22/2021,9:36,-0.23
8/22/2021,9:42,-0.11
8/22/2021,9:48,-0.05
8/22/2021,9:54,0.06
8/22/2021,10:00,0.16
8/22/2021,10:06,0.21
8/22/2021,10:12,0.26
8/22/2021,10:18,0.4
8/22/2021,10:24,0.51
8/22/2021,10:30,0.63
8/22/2021,10:36,0.73
8/22/2021,10:42,0.85
8/22/2021,10:48,0.97
8/22/2021,10:54,1.11
8/22/2021,11:00,1.2
8/22/2021,11:06,1.3
8/22/2021,11:12,1.42
8/22/2021,11:18,1.5
8/22/2021,11:24,1.56
8/22/2021,11:30,1.67
8/22/2021,11:36,1.74
8/22/2021,11:42,1.83
8/22/2021,11:48,1.88
8/22/2021,11:54,1.95
8/22/2021,12:00,2.02
8/22/2021,12:06,2.1
8/22/2021,12:12,2.13
8/22/2021,12:18,2.16
8/22/2021,12:24,2.23
8/22/2021,12:30,2.29
8/22/2021,12:36,2.29
8/22/2021,12:42,2.37
8/22/2021,12:48,2.4
8/22/2021,12:54,2.48
8/22/2021,13:00,2.51
8/22/2021,13:06,2.52
8/22/2021,13:12,2.53
8/22/2021,13:18,2.55
8/22/2021,13:24,2.59
8/22/2021,13:30,2.58
8/22/2021,13:36,2.54
8/22/2021,13:42,2.6
8/22/2021,13:48,2.55
8/22/2021,13:54,2.56
8/22/2021,14:00,2.5
8/22/2021,14:06,2.47
8/22/2021,14:12,2.42
8/22/2021,14:18,2.35
8/22/2021,14:24,2.33
8/22/2021,14:30,2.26
8/22/2021,14:36,2.17
8/22/2021,14:42,2.08
8/22/2021,14:48,2.07
8/22/2021,14:54,1.96
8/22/2021,15:00,1.86
8/22/2021,15:06,1.82
8/22/2021,15:12,1.72
8/22/2021,15:18,1.69
8/22/2021,15:24,1.75
8/22/2021,15:30,1.78
8/22/2021,15:36,1.65
8/22/2021,15:42,1.45
8/22/2021,15:48,1.13
8/22/2021,15:54,0.94
8/22/2021,16:00,0.9
8/22/2021,16:06,0.87
8/22/2021,16:12,0.91
8/22/2021,16:18,0.67
8/22/2021,16:24,0.59
8/22/2021,16:30,0.43
8/22/2021,16:36,0.35
8/22/2021,16:42,0.14
8/22/2021,16:48,0.07
8/22/2021,16:54,-0.07
8/22/2021,17:00,-0.19
8/22/2021,17:06,-0.28
8/22/2021,17:12,-0.36
8/22/2021,17:18,-0.42
8/22/2021,17:24,-0.55
8/22/2021,17:30,-0.71
8/22/2021,17:36,-0.78
8/22/2021,17:42,-0.91
8/22/2021,17:48,-1.03
8/22/2021,17:54,-1.12
