Date,Time (GMT),Verified (ft)
7/23/2020,18:06,0.46
7/23/2020,18:12,0.35
7/23/2020,18:18,0.23
7/23/2020,18:24,0.12
7/23/2020,18:30,-0.01
7/23/2020,18:36,-0.09
7/23/2020,18:42,-0.24
7/23/2020,18:48,-0.32
7/23/2020,18:54,-0.47
7/23/2020,19:00,-0.57
7/23/2020,19:06,-0.68
7/23/2020,19:12,-0.81
7/23/2020,19:18,-0.9
7/23/2020,19:24,-1.05
7/23/2020,19:30,-1.17
7/23/2020,19:36,-1.25
7/23/2020,19:42,-1.34
7/23/2020,19:48,-1.49
7/23/2020,19:54,-1.52
7/23/2020,20:00,-1.77
7/23/2020,20:06,-1.8
7/23/2020,20:12,-1.88
7/23/2020,20:18,-1.96
7/23/2020,20:24,-2.02
7/23/2020,20:30,-2.08
7/23/2020,20:36,-2.11
7/23/2020,20:42,-2.14
7/23/2020,20:48,-2.15
7/23/2020,20:54,-2.16
7/23/2020,21:00,-2.17
7/23/2020,21:06,-2.18
7/23/2020,21:12,-2.22
7/23/2020,21:18,-2.2
7/23/2020,21:24,-2.19
7/23/2020,21:30,-2.17
7/23/2020,21:36,-2.13
7/23/2020,21:42,-2.13
7/23/2020,21:48,-2.1
7/23/2020,21:54,-2.02
7/23/2020,22:00,-1.96
7/23/2020,22:06,-1.9
7/23/2020,22:12,-1.85
7/23/2020,22:18,-1.84
7/23/2020,22:24,-1.76
7/23/2020,22:30,-1.69
7/23/2020,22:36,-1.6
7/23/2020,22:42,-1.52
7/23/2020,22:48,-1.42
7/23/2020,22:54,-1.36
7/23/2020,23:00,-1.23
7/23/2020,23:06,-1.14
7/23/2020,23:12,-1.03
7/23/2020,23:18,-0.93
7/23/2020,23:24,-0.86
7/23/2020,23:30,-0.77
7/23/2020,23:36,-0.63
7/23/2020,23:42,-0.53
7/23/2020,23:48,-0.47
7/23/2020,23:54,-0.38
7/24/2020,0:00,-0.27
7/24/2020,0:06,-0.12
7/24/2020,0:12,0.01
7/24/2020,0:18,0.15
7/24/2020,0:24,0.3
7/24/2020,0:30,0.41
7/24/2020,0:36,0.53
7/24/2020,0:42,0.63
7/24/2020,0:48,0.75
7/24/2020,0:54,0.86
7/24/2020,1:00,0.99
7/24/2020,1:06,1.14
7/24/2020,1:12,1.28
7/24/2020,1:18,1.43
7/24/2020,1:24,1.57
7/24/2020,1:30,1.68
7/24/2020,1:36,1.77
7/24/2020,1:42,1.87
7/24/2020,1:48,1.96
7/24/2020,1:54,2.04
7/24/2020,2:00,2.12
7/24/2020,2:06,2.22
7/24/2020,2:12,2.28
7/24/2020,2:18,2.34
7/24/2020,2:24,2.4
7/24/2020,2:30,2.49
7/24/2020,2:36,2.57
7/24/2020,2:42,2.62
7/24/2020,2:48,2.66
7/24/2020,2:54,2.72
7/24/2020,3:00,2.79
7/24/2020,3:06,2.84
7/24/2020,3:12,2.85
7/24/2020,3:18,2.88
7/24/2020,3:24,2.92
7/24/2020,3:30,2.95
7/24/2020,3:36,2.97
7/24/2020,3:42,2.96
7/24/2020,3:48,2.99
7/24/2020,3:54,3
7/24/2020,4:00,2.98
7/24/2020,4:06,2.96
7/24/2020,4:12,2.93
7/24/2020,4:18,2.89
7/24/2020,4:24,2.86
7/24/2020,4:30,2.83
7/24/2020,4:36,2.78
7/24/2020,4:42,2.73
7/24/2020,4:48,2.69
7/24/2020,4:54,2.62
7/24/2020,5:00,2.52
7/24/2020,5:06,2.42
7/24/2020,5:12,2.35
7/24/2020,5:18,2.28
7/24/2020,5:24,2.19
7/24/2020,5:30,2.17
7/24/2020,5:36,2.09
7/24/2020,5:42,2
7/24/2020,5:48,1.92
7/24/2020,5:54,1.84
7/24/2020,6:00,1.76
7/24/2020,6:06,1.63
7/24/2020,6:12,1.52
7/24/2020,6:18,1.41
7/24/2020,6:24,1.26
7/24/2020,6:30,1.13
7/24/2020,6:36,0.98
7/24/2020,6:42,0.85
7/24/2020,6:48,0.67
7/24/2020,6:54,0.53
7/24/2020,7:00,0.39
7/24/2020,7:06,0.28
7/24/2020,7:12,0.13
7/24/2020,7:18,0
7/24/2020,7:24,-0.12
7/24/2020,7:30,-0.27
