Date,Time (GMT),Verified (ft)
9/3/1999,8:18,1.55
9/3/1999,8:24,1.48
9/3/1999,8:30,1.44
9/3/1999,8:36,1.39
9/3/1999,8:42,1.34
9/3/1999,8:48,1.25
9/3/1999,8:54,1.19
9/3/1999,9:00,1.13
9/3/1999,9:06,1.09
9/3/1999,9:12,1.01
9/3/1999,9:18,0.94
9/3/1999,9:24,0.84
9/3/1999,9:30,0.72
9/3/1999,9:36,0.62
9/3/1999,9:42,0.5
9/3/1999,9:48,0.39
9/3/1999,9:54,0.28
9/3/1999,10:00,0.2
9/3/1999,10:06,0.1
9/3/1999,10:12,0
9/3/1999,10:18,-0.08
9/3/1999,10:24,-0.2
9/3/1999,10:30,-0.3
9/3/1999,10:36,-0.38
9/3/1999,10:42,-0.49
9/3/1999,10:48,-0.67
9/3/1999,10:54,-0.79
9/3/1999,11:00,-0.85
9/3/1999,11:06,-0.94
9/3/1999,11:12,-1.04
9/3/1999,11:18,-1.14
9/3/1999,11:24,-1.23
9/3/1999,11:30,-1.29
9/3/1999,11:36,-1.34
9/3/1999,11:42,-1.41
9/3/1999,11:48,-1.47
9/3/1999,11:54,-1.51
9/3/1999,12:00,-1.59
9/3/1999,12:06,-1.65
9/3/1999,12:12,-1.71
9/3/1999,12:18,-1.77
9/3/1999,12:24,-1.78
9/3/1999,12:30,-1.89
9/3/1999,12:36,-1.91
9/3/1999,12:42,-1.89
9/3/1999,12:48,-1.84
9/3/1999,12:54,-1.79
9/3/1999,13:00,-1.77
9/3/1999,13:06,-1.74
9/3/1999,13:12,-1.74
9/3/1999,13:18,-1.71
9/3/1999,13:24,-1.7
9/3/1999,13:30,-1.67
9/3/1999,13:36,-1.61
9/3/1999,13:42,-1.61
9/3/1999,13:48,-1.56
9/3/1999,13:54,-1.49
9/3/1999,14:00,-1.42
9/3/1999,14:06,-1.44
9/3/1999,14:12,-1.37
9/3/1999,14:18,-1.31
9/3/1999,14:24,-1.22
9/3/1999,14:30,-1.18
9/3/1999,14:36,-1.12
9/3/1999,14:42,-1.06
9/3/1999,14:48,-0.98
9/3/1999,14:54,-0.9
9/3/1999,15:00,-0.88
9/3/1999,15:06,-0.8
9/3/1999,15:12,-0.72
9/3/1999,15:18,-0.62
9/3/1999,15:24,-0.47
9/3/1999,15:30,-0.36
